node,delay[sec],bandwidth[bytes/sec]
A,0.30612945556640625,277.66031152647975
A,11.348247528076172,7.578262616076306
A,0.2987384796142578,287.877209896249
A,0.2593994140625,331.5350588235294
A,9.773731231689453,8.799096062838464
A,0.9253025054931641,91.86185003864983
A,0.3104209899902344,277.0431213517665
A,0.31280517578125,274.93151219512197
A,0.22554397583007812,376.86663847780125
A,21.595239639282227,3.982359141945527
A,0.3001689910888672,286.50527720413027
A,0.2906322479248047,295.90659885151763
A,6.0977935791015625,14.103461995620895
A,0.3566741943359375,238.31272727272727
A,21.25382423400879,4.0463306298726796
A,11.040925979614258,7.698629640026777
A,20.731210708618164,4.148334663553874
A,11.218547821044922,7.665876312322013
A,22.625446319580078,3.756831966953993
A,0.3101825714111328,274.0321598770177
A,21.023988723754883,4.090565359884782
A,9.444713592529297,9.105622860604837
A,0.6098747253417969,141.01256606724004
A,11.159896850585938,7.706164416339087
A,32.076120376586914,2.6811222488980726
A,0.2913475036621094,295.18015057283145
A,0.24557113647460938,350.20402330097085
A,0.3361701965332031,255.82279716312055
A,0.3147125244140625,273.2652606060606
A,21.103382110595703,4.075176175520257
A,21.504878997802734,3.9990924854209626
A,0.7870197296142578,106.73175886095123
A,0.301361083984375,285.37194936708863
A,0.2579689025878906,329.4970794824399
A,0.28586387634277344,300.84248874061717
A,10.811805725097656,7.86177648407868
A,12.329578399658203,6.9750965695943075
A,20.123004913330078,4.273715599156418
A,0.30612945556640625,280.9269034267913
A,10.561704635620117,8.142624980247861
A,0.2894401550292969,297.12532454695224
A,21.358966827392578,3.979593240015181
A,11.927127838134766,7.210453444209011
A,20.107507705688477,4.2770094264676235
A,21.973848342895508,3.868234579287148
A,0.34046173095703125,252.5981400560224
A,20.360469818115234,4.223871097683786
A,15.352010726928711,5.601872062865929
A,41.567325592041016,2.068932719993576
A,40.86709022521973,2.104382757031428
A,52.27065086364746,1.6452827462267205
A,14.63627815246582,5.875810715274723
A,42.298316955566406,2.033177823371587
A,0.25653839111328125,335.2324758364312
A,11.427164077758789,7.525926766675708
