node,delay[sec],bandwidth[bytes/sec]
B,0.2741813659667969,313.66099478260867
B,0.263214111328125,326.7302028985507
A,0.29540061950683594,291.13005972558517
B,0.24271011352539062,350.2120235756385
B,0.2894401550292969,297.12532454695224
B,0.2815723419189453,301.87624047417444
B,0.22864341735839844,376.13153701772677
A,0.2589225769042969,328.28346224677716
A,0.30612945556640625,280.9269034267913
A,20.762920379638672,4.141999219162667
A,20.278215408325195,4.241004361986056
A,0.301361083984375,285.37194936708863
A,21.4540958404541,4.008558581985887
A,10.33639907836914,8.223366702034415
A,0.3018379211425781,281.60808846761455
A,0.2613067626953125,329.11509489051093
A,19.372224807739258,4.3877252532214195
A,0.2422332763671875,355.02966929133856
A,11.623859405517578,7.398575378430488
A,0.27441978454589844,306.10037880104255
A,0.2334117889404297,364.1632686414709
A,0.27179718017578125,316.41240701754384
A,19.987106323242188,4.302773928810001
A,20.6606388092041,4.162504402414116
A,12.70914077758789,6.766783176377894
A,0.2467632293701172,348.51221642512076
A,9.479999542236328,9.07173039585534
A,0.26869773864746094,320.0622395740905
A,8.208274841308594,10.355403741140933
A,19.984960556030273,4.253198286866374
A,20.409584045410156,4.213706649221999
A,20.21336555480957,4.2546106320991735
A,19.979238510131836,4.304468358810964
A,12.239217758178711,7.026592850881465
A,0.2334117889404297,368.4475423901941
A,11.931896209716797,7.207571913839268
A,0.3108978271484375,276.61820858895703
A,21.131038665771484,4.02251878596412
A,0.2467632293701172,344.45974879227055
A,20.224332809448242,4.252303441121341
A,0.3104209899902344,277.0431213517665
A,21.02828025817871,4.089730541162599
A,0.2760887145996094,311.494079447323
A,22.26424217224121,3.8626960367518715
A,0.3025531768798828,284.2475524034673
A,11.640071868896484,7.388270533775757
A,0.8378028869628906,102.64944336937963
A,20.923137664794922,4.062488206203423
A,11.475324630737305,7.407197855851738
A,21.015644073486328,4.044605994599868
A,0.22482872009277344,382.513408271474
